0,6
5,582
10,344
15,301
20,1347
25,376
30,249
35,404
40,420
45,245
50,285
55,362
60,207
65,194
70,273
75,177
80,144
85,195
90,190
95,132
100,156
105,133
110,110
115,105
120,100
125,86
130,74
135,60
140,22
145,7
150,1
155,1
